ID,ADDRESS,MESSAGE
582,TNT,Celebrate #SmartAMAZING25 with us! Get a chance to win amazing monthly surprises and P25M in the grand draw! Dial *121# to find out more!
583,TNT,01Dec12:29 PM LOAD BAL: P0.00 Smart/TNT/Sun Call Mins: 113 Exp: 01Dec2018 06:10PM Unli Allnet Txts: Exp: 02Dec2018 08:41PM
584,TNT,30Nov4:27 PM LOAD BAL: P0.00 Smart/TNT/Sun Call Mins: 120 Exp: 01Dec2018 06:10PM Unli Allnet Txts: Exp: 02Dec2018 08:41PM
585,TNT,"Ubos na ang iyong data access to sites at apps! Para patuloy lang ang surfing, text GaanSurf30 to 4545 para sa 5 days na access sa internet for only P30."
586,TNT,"May 5MB ka na lang na pang-surf sa iyong PROMO! Para patuloy lang ang surfing, text GaanSurf30 to 4545 para sa 5 days na access sa internet for only P30."
587,TNT,"Register na sa MAS pinasayang GIGASURF 99! Enjoy 2GB for any site + 1 hour Video Every Day (1GB/day) for YouTube, iWantTV, etc for 7 days! Dial *121# NOW!"
588,TNT,VIDEO EVERYDAY MB: 1218.88 Exp: 29Nov2018 12:00AM APPS MB: 100 Exp: 29Nov2018 07:57PM
589,TNT,VIDEO EVERYDAY MB: 1218.88 Exp: 29Nov2018 12:00AM APPS MB: 100 Exp: 29Nov2018 07:57PM
590,TNT,28Nov8:02 PM LOAD BAL: P0.00 Smart/TNT/Sun Call Mins: 120 Exp: 01Dec2018 06:10PM Data MB: 174.89 Exp: 01Dec2018 06:10PM Unli Allnet Txts: Exp: 02Dec2018 08:41PM
591,TNT,28Nov8:02 PM LOAD BAL: P0.00 Smart/TNT/Sun Call Mins: 120 Exp: 01Dec2018 06:10PM Data MB: 174.89 Exp: 01Dec2018 06:10PM Unli Allnet Txts: Exp: 02Dec2018 08:41PM
592,TNT,1/3 Yay! You can now #ShareLikeATropa sa registered mong Super Combo 30! Enjoy 3 days unlitext to all + 60mins calls to TNT/Smart/Sun + ang PINALAKAS na DATA
593,TNT,3/3 online sa Tropa? Text PDATA30 to 4545 and enjoy 500MB to all sites and apps + ALL-DAY Facebook!
594,TNT,2/3 dahil 200MB to OPEN ACCESS na siya! Napaka-Panalong Combo! Pwede ng mag-register sa susunod sa offer na ito by texting PC30 to 4545. Kailangan pa magshare
595,TNT,"Naubos na ang data subscription mo. Mag-subscribe ulit sa paborito mong offer, dial *121# for FREE. Kaya try NA!"
596,TNT,VIDEO EVERYDAY MB: 1221.38 Exp: 29Nov2018 12:00AM
597,TNT,28Nov2:37 PM LOAD BAL: P0.00 Unli Allnet Txts: Exp: 28Nov2018 08:41PM Open Access (Shareable) MB: 3.56 Exp: 28Nov2018 08:41PM
598,TNT,"May 50MB ka na lang sa iyong data subscription. Mag-subscribe ulit sa paborito mong offer, dial *121# for FREE. Kaya try NA!"
599,TNT,"Tuloy ang Saya! May 1GB + 1GB VIDEO EVERY DAY for YouTube, iflix, NBA & more + UNLITEXT to ALL ka na for 3 days with GIGASURF 50."
600,TNT,"Register na sa MAS pinasayang GIGASURF 99! Enjoy 2GB for any site + 1 hour Video Every Day (1GB/day) for YouTube, iWantTV, etc for 7 days! Dial *121# NOW!"
601,TNT,Ka-Tropa! Your balance is P0.00. Huwag kalimutang mag-load para hindi ma-deactivate ang iyong SIM.
602,TNT,22Nov8:40 PM LOAD BAL: P0.00 VIDEO EVERYDAY MB: 1295.99 Exp: 23Nov2018 12:00AM
603,TNT,"Mag-subscribe ulit sa paborito mong offer, dial *121# for FREE. Kaya try NA!"
604,TNT,"Mayroon kang up to 1GB of VIDEO EVERYDAY with your GIGASURF subscription. Dial *121# para makita ang latest data offers ng TNT. Service is free, kaya try now!"
605,TNT,VIDEO EVERYDAY MB: 986.99 Exp: 22Nov2018 12:00AM
606,TNT,21Nov8:14 PM LOAD BAL: P0.00 Unli Allnet Txts: Exp: 22Nov2018 11:02AM Open Access (Shareable) MB: 194.21 Exp: 22Nov2018 11:02AM
607,TNT,21Nov5:52 AM LOAD BAL: P0.00 Unli Allnet Txts: Exp: 22Nov2018 11:02AM Open Access (Shareable) MB: 418.98 Exp: 22Nov2018 11:02AM
608,TNT,VIDEO EVERYDAY MB: 1330.92 Exp: 22Nov2018 12:00AM
609,TNT,"Tuloy ang Saya! May 1GB + 1GB VIDEO EVERY DAY for YouTube, iflix, NBA & more + UNLITEXT to ALL ka na for 3 days with GIGASURF 50."
610,TNT,19Nov11:01 AM LOAD BAL: P50.00 Exp: 19Nov2019 10:59AM
611,TNT,19Nov11:01 AM LOAD BAL: P50.00 Exp: 19Nov2019 10:59AM
612,TNT,"Mag-subscribe ulit sa paborito mong offer, dial *121# for FREE. Kaya try NA!"
613,TNT,Ready ka na ba? Andito na ang mas pinasayang GIGASURF 50! Enjoy 1GB data PLUS 1hr for Video Every Day for 3 days! I-dial ang *121# to get it now! DTI18192
614,TNT,VIDEO EVERYDAY MB: 1331.2 Exp: 15Nov2018 12:00AM
615,TNT,14Nov6:16 PM LOAD BAL: P0.00 Unli Allnet Txts: Exp: 17Nov2018 06:10PM Open Access (Shareable) MB: 1024 Exp: 17Nov2018 06:10PM
616,TNT,Uh oh! Kulang ang iyong regular load para mag-subscribe sa offer na ito. Magload na at subukan ulit or dial *121# for FREE para magsubscribe. Kaya try NA! RC:15
617,TNT,Uh oh! Kulang ang iyong regular load para mag-subscribe sa offer na ito. Magload na at subukan ulit or dial *121# for FREE para magsubscribe. Kaya try NA! RC:15
618,TNT,"Tuloy ang Saya! May 1GB + 1GB VIDEO EVERY DAY for YouTube, iflix, NBA & more + UNLITEXT to ALL ka na for 3 days with GIGASURF 50."
619,TNT,Ready ka na ba? Andito na ang mas pinasayang GIGASURF 99! Enjoy 2GB data PLUS 1hr for Video Every Day for 7 days! I-dial ang *121# to get it now! DTI18192
620,TNT,03Nov5:28 PM LOAD BAL: P0.00
621,TNT,"Wag palampasin ang free P20 for you Ka-Tropa! Magload lang ng P100 by 11/01/2018. Ang Free load ay magagamit sa regular calls and texts for 3 days. Kapag nakapagload na, expect your reward within 24 hours Ka-Tropa!"
622,TNT,"Meron kang P20 na free gift, Ka-Tropa!Para makuha ito,magload ng P100 by 11/01/2018! Ang free load ay magagamit sa regular calls and texts for 3 days.Kapag nakapagload na, expect your reward within 24 hours Ka-Tropa!"
623,TNT,"Explore more, get more! Check *121# NOW! It's FREE!"
624,TNT,Ka-Tropa! Your balance is P0.00. Huwag kalimutang mag-load para hindi ma-deactivate ang iyong SIM.
625,TNT,"Ang unlitext sa lahat ng networks na promo mo, ay nag-expire na.Register na ulit sa paborito mong promo para tuloy ang saya."
626,TNT,Ang unlitawag mo sa Smart/TNT/Sun promo ay nag-expire na. Mag-register na ulit para ituloy ang masayang kwentuhan.Libreng paalala mula sa Talk N' Text.
627,TNT,"Ang unlitext sa Smart/TNT/Sun promo mo, ay nag-expire na. Register na sa TNT promo para tuloy ang saya. Ito ay libreng paalala mula sa Talk N' Text."
628,TNT,"Ka-tropa, ang unlitext sa lahat ng networks na promo mo, ay mag-eexpire na ng 2018-10-28 15:08. Ito ay libreng paalala mula sa Talk N' Text."
629,TNT,"Wag palampasin ang free P20 for you Ka-Tropa! Magload lang ng P100 by 10/25/2018. Ang Free load ay magagamit sa regular calls and texts for 3 days. Kapag nakapagload na, expect your reward within 24 hours Ka-Tropa!"
630,TNT,"Meron kang P20 na free gift, Ka-Tropa!Para makuha ito,magload ng P100 by 10/25/2018! Ang free load ay magagamit sa regular calls and texts for 3 days.Kapag nakapagload na, expect your reward within 24 hours Ka-Tropa!"
631,TNT,Ka-Tropa! Your balance is P0.00. Huwag kalimutang mag-load para hindi ma-deactivate ang iyong SIM.
632,TNT,Ka-tropa! Expired na ang YouTube Package mo. Mag register ulit para tuloy-tuloy ang pagnood ng videos. Text YOUTUBE99 to 4545 para sa 30 days ng YouTube.
633,TNT,"Ang unlitxt sa lahat ng networks na promo mo, ay nag-expire na. Register na ulit sa promo para tuloy ang saya."
634,TNT,"Sulitin na ang FREE YouTube today! up to 1hr(1GB)/day kasabay ng promo mo. Wag magalala,ito ay FREE at hindi babawas sa current promo. Check smrt.ph/YouTube."
635,TNT,"2/3 sa'yong ka-tropa. To pass your data MB, text PASADATA <space>11 DIGIT TNT NO<space>AMOUNT<MB> and send to 808. Example: PASADATA 09129876543 100MB and"
636,TNT,1/3 Hi Ka-tropa! Registered ka na to GIGASURF50 for 3 days. Enjoy 1GB data + 300MB for YouTube + may unlitext to all networks pa. Pwede mo nang ipasa ang 1GB
637,TNT,"Pwede na maenjoy ang FREE 1hr YouTube everyday kasabay ng iyong promo. Wag magalala,ito ay FREE at hindi babawas sa current promo.Kaya magyoutube breaktime na!"
638,TNT,3/3 send to 808. Minimum pasa amount is 15MB. P1 charge/transaction.
639,TNT,"2/3 tuloy ang saya. Sa SURFMAX50, may unlimited access to all sites, applications, and downloads ka for only P50 valid for 1 day! Para sa iba pang TNT internet"
640,TNT,"3/3 packages, click http://tntph.com/promos Siguraduhing may sapat na load. Please disregard this message kung naka-register ka na sa internet package."
641,TNT,1/3 Katropa!Ang site na ina-access ng iyong device ay di kasama sa iyong internet package o kaya ay di ka pa nakaka-register.Text SURFMAX50 to 4545 para tuloy-
642,TNT,3/3 send to 808. Minimum pasa amount is 15MB. P1 charge/transaction.
643,TNT,"2/3 sa'yong ka-tropa. To pass your data MB, text PASADATA <space>11 DIGIT TNT NO<space>AMOUNT<MB> and send to 808. Example: PASADATA 09129876543 100MB and"
644,TNT,"Pwede na maenjoy ang FREE 1hr YouTube everyday kasabay ng iyong promo. Wag magalala,ito ay FREE at hindi babawas sa current promo.Kaya magyoutube breaktime na!"
645,TNT,1/3 Hi Ka-tropa! Registered ka na to GIGASURF50 for 3 days. Enjoy 1GB data + 300MB for YouTube + may unlitext to all networks pa. Pwede mo nang ipasa ang 1GB
646,TNT,Ka-Tropa! Your balance is P0.00. Huwag kalimutang mag-load para hindi ma-deactivate ang iyong SIM.
647,TNT,Wag kalimutan mag-load ng GIGA50 para ma-enjoy ang FREE 1 hour Youtube everyday for 3 days! Text GIGA50 to 4545.DTI14351
648,TNT,Magbabad on Youtube dahil extended ang #FreeYoutubeEveryday until Oct 31! Load na ng Giga50 w/ 1GB + 300MB streaming + unlitext to all for just P50! May additional 1 hour of FREE Youtube pa everyday for 3 days! Text GIGA50 to 4545. DTI14351
649,TNT,1/3 Hi Ka-tropa! Registered ka na to GIGASURF50 for 3 days. Enjoy 1GB data + 300MB for YouTube + may unlitext to all networks pa. Pwede mo nang ipasa ang 1GB
650,TNT,"Pwede na maenjoy ang FREE 1hr YouTube everyday kasabay ng iyong promo. Wag magalala,ito ay FREE at hindi babawas sa current promo.Kaya magyoutube breaktime na!"
651,TNT,3/3 send to 808. Minimum pasa amount is 15MB. P1 charge/transaction.
652,TNT,"2/3 sa'yong ka-tropa. To pass your data MB, text PASADATA <space>11 DIGIT TNT NO<space>AMOUNT<MB> and send to 808. Example: PASADATA 09129876543 100MB and"
653,TNT,Ka-Tropa! Your balance is P0.00. Huwag kalimutang mag-load para hindi ma-deactivate ang iyong SIM.
654,TNT,Wag kalimutan mag-load ng GIGA50 para ma-enjoy ang FREE 1 hour Youtube everyday for 3 days! Text GIGA50 to 4545.DTI14351
655,TNT,Magbabad on Youtube dahil extended ang #FreeYoutubeEveryday until Oct 31! Load na ng Giga50 w/ 1GB + 300MB streaming + unlitext to all for just P50! May additional 1 hour of FREE Youtube pa everyday for 3 days! Text GIGA50 to 4545. DTI14351
656,TNT,"Pwede na maenjoy ang FREE 1hr YouTube everyday kasabay ng iyong promo. Wag magalala,ito ay FREE at hindi babawas sa current promo.Kaya magyoutube breaktime na!"
657,TNT,"2/3 sa'yong ka-tropa. To pass your data MB, text PASADATA <space>11 DIGIT TNT NO<space>AMOUNT<MB> and send to 808. Example: PASADATA 09129876543 100MB and"
658,TNT,3/3 send to 808. Minimum pasa amount is 15MB. P1 charge/transaction.
659,TNT,1/3 Hi Ka-tropa! Registered ka na to GIGASURF50 for 3 days. Enjoy 1GB data + 300MB for YouTube + may unlitext to all networks pa. Pwede mo nang ipasa ang 1GB
660,TNT,"1/3 Ka-Tropa, ang Multimedia Messaging Service (MMS) ay hindi na magagamit simula SEPT. 28, 2018. Ibig sabihin, hindi na maaaring mag-send ng photos, videos, at"
661,TNT,"2/3 audio files gamit ang text. Pero wag mag-alala! Pwede pa rin mag-send at maka-receive ng regular texts, at gumamit ng apps tulad ng Viber o FB Messenger"
662,TNT,"3/3 para mag-send ng photos, videos, at audio files. For inquiries, tumawag sa *888 (toll-free) gamit ang TNT mobile number o sa (02) 888-1111 via landline."
663,TNT,"Wag palampasin ang free P20 for you Ka-Tropa! Magload lang ng P100 by 09/20/2018. Ang Free load ay magagamit sa regular calls and texts for 3 days. Kapag nakapagload na, expect your reward within 24 hours Ka-Tropa!"
664,TNT,"Meron kang P20 na free gift, Ka-Tropa!Para makuha ito,magload ng P100 by 09/20/2018! Ang free load ay magagamit sa regular calls and texts for 3 days.Kapag nakapagload na, expect your reward within 24 hours Ka-Tropa!"
665,TNT,Ka-Tropa! Your balance is P0.00. Huwag kalimutang mag-load para hindi ma-deactivate ang iyong SIM.
666,TNT,"Ka Tropa, meron ka pang FREE up to 1hr (1GB) YouTube hanggang active pa ang iyong promo. Learn more at smrt.ph/YouTube"
667,TNT,"Ka Tropa, meron kang FREE up to 1hr (1GB per day) YouTube! Mag-YouTube everyday while your promo is active. Learn more at smrt.ph/YouTube"
668,TNT,3/3 send to 808. Minimum pasa amount is 15MB. P1 charge/transaction.
669,TNT,"2/3 sa'yong ka-tropa. To pass your data MB, text PASADATA <space>11 DIGIT TNT NO<space>AMOUNT<MB> and send to 808. Example: PASADATA 09129876543 100MB and"
670,TNT,1/3 Hi Ka-tropa! Registered ka na to GIGASURF50 for 3 days. Enjoy 1GB data + 300MB for YouTube + may unlitext to all networks pa. Pwede mo nang ipasa ang 1GB
671,TNT,"Wag palampasin ang free P20 for you Ka-Tropa! Magload lang ng P100 by 09/11/2018. Ang Free load ay magagamit sa regular calls and texts for 3 days. Kapag nakapagload na, expect your reward within 24 hours Ka-Tropa!"
672,TNT,"Meron kang P20 na free gift, Ka-Tropa!Para makuha ito,magload ng P100 by 09/11/2018! Ang free load ay magagamit sa regular calls and texts for 3 days.Kapag nakapagload na, expect your reward within 24 hours Ka-Tropa!"
673,TNT,Ka-Tropa! Your balance is P0.00. Huwag kalimutang mag-load para hindi ma-deactivate ang iyong SIM.
674,TNT,"2/3 sa'yong ka-tropa. To pass your data MB, text PASADATA <space>11 DIGIT TNT NO<space>AMOUNT<MB> and send to 808. Example: PASADATA 09129876543 100MB and"
675,TNT,1/3 Hi Ka-tropa! Registered ka na to GIGASURF50 for 3 days. Enjoy 1GB data + 300MB for YouTube + may unlitext to all networks pa. Pwede mo nang ipasa ang 1GB
676,TNT,"Ka Tropa, meron kang FREE up to 1hr (1GB per day) YouTube! Mag-YouTube everyday while your promo is active. Learn more at smrt.ph/YouTube"
677,TNT,3/3 send to 808. Minimum pasa amount is 15MB. P1 charge/transaction.
678,TNT,Ka-Tropa! Your balance is P0.00. Huwag kalimutang mag-load para hindi ma-deactivate ang iyong SIM.
679,TNT,3/3 send to 808. Minimum pasa amount is 15MB. P1 charge/transaction.
680,TNT,"Ka Tropa, meron kang FREE up to 1hr (1GB per day) YouTube! Mag-YouTube everyday while your promo is active. Learn more at smrt.ph/YouTube"
681,TNT,"2/3 sa'yong ka-tropa. To pass your data MB, text PASADATA <space>11 DIGIT TNT NO<space>AMOUNT<MB> and send to 808. Example: PASADATA 09129876543 100MB and"
682,TNT,1/3 Hi Ka-tropa! Registered ka na to GIGASURF50 for 3 days. Enjoy 1GB data + 300MB for YouTube + may unlitext to all networks pa. Pwede mo nang ipasa ang 1GB
683,TNT,"2/3 Ibig sabihin, hindi na maaaring magpadala ng mga MMS messages na may pictures, videos, at iba pang media files gamit ang text message."
684,TNT,"3/3 For inquiries, tumawag lang sa *888 (toll-free) gamit ang iyong TNT mobile number o sa (02) 888-1111 gamit ang landline. Thank you."
685,TNT,"1/3 Ka-Tropa! Simula SEPTEMBER 28, 2018, ang Multimedia Messaging Service (MMS) ng TNT ay hindi na maaaring magamit."
686,TNT,"2/3 sa'yong ka-tropa. To pass your data MB, text PASADATA <space>11 DIGIT TNT NO<space>AMOUNT<MB> and send to 808. Example: PASADATA 09129876543 100MB and"
687,TNT,1/3 Hi Ka-tropa! Registered ka na to GIGASURF50 for 3 days. Enjoy 1GB data + 300MB for YouTube + may unlitext to all networks pa. Pwede mo nang ipasa ang 1GB
688,TNT,"Ka Tropa, meron kang FREE up to 1hr (1GB per day) YouTube! Mag-YouTube everyday while your promo is active. Learn more at smrt.ph/YouTube"
689,TNT,3/3 send to 808. Minimum pasa amount is 15MB. P1 charge/transaction.
690,TNT,Ka-tropa! Expired na ang YouTube Package mo. Mag register ulit para tuloy-tuloy ang pagnood ng videos. Text YOUTUBE99 to 4545 para sa 30 days ng YouTube.
691,TNT,Ka-Tropa! Your balance is P0.00. Huwag kalimutang mag-load para hindi ma-deactivate ang iyong SIM.
692,TNT,"Ka Tropa, meron kang FREE up to 1hr (1GB per day) YouTube! Mag-YouTube everyday while your promo is active. Learn more at smrt.ph/YouTube"
693,TNT,3/3 send to 808. Minimum pasa amount is 15MB. P1 charge/transaction.
694,TNT,"2/3 sa'yong ka-tropa. To pass your data MB, text PASADATA <space>11 DIGIT TNT NO<space>AMOUNT<MB> and send to 808. Example: PASADATA 09129876543 100MB and"
695,TNT,1/3 Hi Ka-tropa! Registered ka na to GIGASURF50 for 3 days. Enjoy 1GB data + 300MB for YouTube + may unlitext to all networks pa. Pwede mo nang ipasa ang 1GB
696,TNT,"Panalo ka w/ TNT PC30! For 3days, get 60mins calls for TNT/Smart/Sun, Unli all-net txt, 200MB data + 1hr YOUTUBE araw-araw! Txt PC30 to 4545! DTI14351"
697,TNT,EXTENDED ang 1 hour of #FreeYoutubeEveryday w/ GIGA50 until Oct 31! Get 1GB + 300mb streaming + unlitext to all for P50 for 3 days!Text GIGA50 to 4545.DTI14351
698,TNT,Mag-text and manuod w/ TNT UAT30! Enjoy 5days of unli all-net txts and free 1hr YouTube araw-araw. Just txt UAT30 to 4545. DTI14351
699,TNT,1/3 Hi Ka-tropa! Registered ka na to GIGASURF50 for 3 days. Enjoy 1GB data + 300MB for YouTube + may unlitext to all networks pa. Pwede mo nang ipasa ang 1GB
700,TNT,3/3 send to 808. Minimum pasa amount is 15MB. P1 charge/transaction.
701,TNT,"Ka Tropa, meron kang FREE up to 1hr (1GB per day) YouTube! Mag-YouTube everyday while your promo is active. Learn more at smrt.ph/YouTube"
702,TNT,"2/3 sa'yong ka-tropa. To pass your data MB, text PASADATA <space>11 DIGIT TNT NO<space>AMOUNT<MB> and send to 808. Example: PASADATA 09129876543 100MB and"
703,TNT,09Aug7:22 AM LOAD BAL: P50.00 Exp: 09Aug2019 05:47AM
704,TNT,"3/3 packages, click http://tntph.com/promos Siguraduhing may sapat na load. Please disregard this message kung naka-register ka na sa internet package."
705,TNT,"2/3 tuloy ang saya. Sa SURFMAX50, may unlimited access to all sites, applications, and downloads ka for only P50 valid for 1 day! Para sa iba pang TNT internet"
706,TNT,1/3 Katropa!Ang site na ina-access ng iyong device ay di kasama sa iyong internet package o kaya ay di ka pa nakaka-register.Text SURFMAX50 to 4545 para tuloy-
707,TNT,"Tumitindi ang bonding w/ tropa 'pag tuloy-tuloy ang sharing thru TNT Panalo Data 30. Enjoy 500MB data + FB/Messenger, P30/2 days. Text PDATA30 to 4545. DTI13096"
708,TNT,"Ka Tropa, meron kang FREE up to 1hr (1GB per day) YouTube! Mag-YouTube everyday while your promo is active. Learn more at smrt.ph/YouTube"
709,TNT,"2/3 sa'yong ka-tropa. To pass your data MB, text PASADATA <space>11 DIGIT TNT NO<space>AMOUNT<MB> and send to 808. Example: PASADATA 09129876543 100MB and"
710,TNT,3/3 send to 808. Minimum pasa amount is 15MB. P1 charge/transaction.
711,TNT,1/3 Hi Ka-tropa! Registered ka na to GIGASURF50 for 3 days. Enjoy 1GB data + 300MB for YouTube + may unlitext to all networks pa. Pwede mo nang ipasa ang 1GB
